"""bundesland"",""bezirk"",""gemeinde"",""gem_id"",""gem_plz"",""city"",""ort_plz"",""bu_lat"",""bu_lon"",""be_lat"",""be_lon"",""g_lat"",""g_lon"",""lat"",""lon"""
"Burgenland,""Jennersdorf"",""Weichselbaum"",10510,8382,""Maria Bild"",""8382"",47.4743,16.5791,46.937159,16.140604,46.941521,16.186261,46.958473,16.187078"
"Burgenland,""Jennersdorf"",""Weichselbaum"",10510,8382,""Rosendorf"",""8382"",47.4743,16.5791,46.937159,16.140604,46.941521,16.186261,46.978151,16.207513"
"Burgenland,""Jennersdorf"",""Weichselbaum"",10510,8382,""Weichselbaum"",""8382"",47.4743,16.5791,46.937159,16.140604,46.941521,16.186261,46.941521,16.186261"
"Burgenland,""Jennersdorf"",""Königsdorf"",10511,7563,""Königsdorf"",""7563"",47.4743,16.5791,46.937159,16.140604,47.003757,16.170424,47.003757,16.170424"
"Burgenland,""Jennersdorf"",""Mühlgraben"",10512,8385,""Mühlgraben"",""8385"",47.4743,16.5791,46.937159,16.140604,46.887153,16.038574,46.887153,16.038574"
"Burgenland,""Mattersburg"",""Draßburg"",10601,7021,""Draßburg"",""7021"",47.4743,16.5791,47.736895,16.397787,47.745552,16.48794,47.745552,16.48794"
"Burgenland,""Mattersburg"",""Draßburg"",10601,7021,""Rasporak"",""7021"",47.4743,16.5791,47.736895,16.397787,47.745552,16.48794,47.745552,16.48794"
"Burgenland,""Mattersburg"",""Forchtenstein"",10602,7212,""Forchtenstein"",""7212"",47.4743,16.5791,47.736895,16.397787,47.711476,16.34498,47.711476,16.34498"
"Burgenland,""Mattersburg"",""Hirm"",10603,7024,""Hirm"",""7024"",47.4743,16.5791,47.736895,16.397787,47.787172,16.455019,47.787172,16.455019"
"Burgenland,""Mattersburg"",""Loipersbach im Burgenland"",10604,7022,""Loipersbach im Burgenland"",""7022"",47.4743,16.5791,47.736895,16.397787,47.695324,16.475539,47.695324,16.475539"
"Burgenland,""Mattersburg"",""Marz"",10605,7221,""Marz"",""7221"",47.4743,16.5791,47.736895,16.397787,47.714797,16.411631,47.714797,16.411631"
"Burgenland,""Mattersburg"",""Mattersburg"",10606,7210,""Mattersburg"",""7210"",47.4743,16.5791,47.736895,16.397787,47.736895,16.397787,47.736895,16.397787"
"Burgenland,""Mattersburg"",""Mattersburg"",10606,7210,""Walbersdorf"",""7210"",47.4743,16.5791,47.736895,16.397787,47.736895,16.397787,47.740818,16.419735"
"Burgenland,""Mattersburg"",""Neudörfl"",10607,7201,""Neudörfl"",""7201"",47.4743,16.5791,47.736895,16.397787,47.795873,16.297644,47.795873,16.297644"
"Burgenland,""Mattersburg"",""Pöttelsdorf"",10608,7023,""Pöttelsdorf"",""7023"",47.4743,16.5791,47.736895,16.397787,47.752768,16.436465,47.752768,16.436465"
"Burgenland,""Mattersburg"",""Pöttsching"",10609,7033,""Pöttsching"",""7033"",47.4743,16.5791,47.736895,16.397787,47.802461,16.375966,47.802461,16.375966"
"Burgenland,""Mattersburg"",""Pöttsching"",10609,7033,""Pöttsching"",""7202"",47.4743,16.5791,47.736895,16.397787,47.802461,16.375966,47.802461,16.375966"
"Burgenland,""Mattersburg"",""Rohrbach bei Mattersburg"",10610,7222,""Rohrbach bei Mattersburg"",""7222"",47.4743,16.5791,47.736895,16.397787,47.710441,16.424568,47.710441,16.424568"
"Burgenland,""Mattersburg"",""Bad Sauerbrunn"",10611,7202,""Bad Sauerbrunn"",""7202"",47.4743,16.5791,47.736895,16.397787,47.774636,16.325111,47.774636,16.325111"
"Burgenland,""Mattersburg"",""Schattendorf"",10612,7022,""Schattendorf"",""7022"",47.4743,16.5791,47.736895,16.397787,47.713998,16.514906,47.713998,16.514906"
"Burgenland,""Mattersburg"",""Sieggraben"",10613,7223,""Sieggraben"",""7223"",47.4743,16.5791,47.736895,16.397787,47.649445,16.379292,47.649445,16.379292"
"Burgenland,""Mattersburg"",""Sigleß"",10614,7032,""Sigleß"",""7032"",47.4743,16.5791,47.736895,16.397787,47.775178,16.394195,47.775178,16.394195"
"Burgenland,""Mattersburg"",""Wiesen"",10615,7203,""Wiesen"",""7202"",47.4743,16.5791,47.736895,16.397787,47.739417,16.337999,47.739417,16.337999"
"Burgenland,""Mattersburg"",""Wiesen"",10615,7203,""Wiesen"",""7203"",47.4743,16.5791,47.736895,16.397787,47.739417,16.337999,47.739417,16.337999"
"Burgenland,""Mattersburg"",""Antau"",10616,7041,""Antau"",""7041"",47.4743,16.5791,47.736895,16.397787,47.772655,16.477248,47.772655,16.477248"
"Burgenland,""Mattersburg"",""Antau"",10616,7041,""Otava"",""7041"",47.4743,16.5791,47.736895,16.397787,47.772655,16.477248,47.772655,16.477248"
"Burgenland,""Mattersburg"",""Baumgarten"",10617,7021,""Baumgarten"",""7021"",47.4743,16.5791,47.736895,16.397787,47.738756,16.501424,47.727272,16.517672"
"Burgenland,""Mattersburg"",""Baumgarten"",10617,7021,""Pajngrt"",""7021"",47.4743,16.5791,47.736895,16.397787,47.738756,16.501424,47.727272,16.517672"
"Burgenland,""Mattersburg"",""Zemendorf-Stöttera"",10618,7023,""Stöttera"",""7023"",47.4743,16.5791,47.736895,16.397787,47.762097,16.451987,47.762097,16.451987"
"Burgenland,""Mattersburg"",""Zemendorf-Stöttera"",10618,7023,""Zemendorf"",""7023"",47.4743,16.5791,47.736895,16.397787,47.762097,16.451987,47.762097,16.451987"
"Burgenland,""Mattersburg"",""Krensdorf"",10619,7031,""Krensdorf"",""7031"",47.4743,16.5791,47.736895,16.397787,47.786212,16.415174,47.786212,16.415174"
"Burgenland,""Neusiedl am See"",""Andau"",10701,7163,""Andau"",""7163"",47.4743,16.5791,47.948626,16.843159,47.775345,17.032673,47.775345,17.032673"
"Burgenland,""Neusiedl am See"",""Apetlon"",10702,7143,""Apetlon"",""7132"",47.4743,16.5791,47.948626,16.843159,47.743772,16.830604,47.743772,16.830604"
"Burgenland,""Neusiedl am See"",""Apetlon"",10702,7143,""Apetlon"",""7143"",47.4743,16.5791,47.948626,16.843159,47.743772,16.830604,47.743772,16.830604"
"Burgenland,""Neusiedl am See"",""Apetlon"",10702,7143,""Apetlon"",""7161"",47.4743,16.5791,47.948626,16.843159,47.743772,16.830604,47.743772,16.830604"
"Burgenland,""Neusiedl am See"",""Bruckneudorf"",10703,2460,""Bruckneudorf"",""2460"",47.4743,16.5791,47.948626,16.843159,48.021083,16.783535,48.021083,16.783535"
"Burgenland,""Neusiedl am See"",""Bruckneudorf"",10703,2460,""Königshof"",""2460"",47.4743,16.5791,47.948626,16.843159,48.021083,16.783535,48.009503,16.718724"
"Burgenland,""Neusiedl am See"",""Bruckneudorf"",10703,2460,""Königshof"",""2462"",47.4743,16.5791,47.948626,16.843159,48.021083,16.783535,48.009503,16.718724"
"Burgenland,""Neusiedl am See"",""Bruckneudorf"",10703,2460,""Kaisersteinbruch"",""2460"",47.4743,16.5791,47.948626,16.843159,48.021083,16.783535,47.989049,16.703292"
"Burgenland,""Neusiedl am See"",""Bruckneudorf"",10703,2460,""Kaisersteinbruch"",""2462"",47.4743,16.5791,47.948626,16.843159,48.021083,16.783535,47.989049,16.703292"
"Burgenland,""Neusiedl am See"",""Deutsch Jahrndorf"",10704,2423,""Deutsch Jahrndorf"",""2423"",47.4743,16.5791,47.948626,16.843159,48.010173,17.109201,48.010173,17.109201"
"Burgenland,""Neusiedl am See"",""Frauenkirchen"",10705,7132,""Frauenkirchen"",""7132"",47.4743,16.5791,47.948626,16.843159,47.835346,16.923959,47.835346,16.923959"
"Burgenland,""Neusiedl am See"",""Gattendorf"",10706,2474,""Gattendorf"",""2474"",47.4743,16.5791,47.948626,16.843159,48.015029,16.983504,48.015029,16.983504"
"Burgenland,""Neusiedl am See"",""Gols"",10707,7122,""Gols"",""7122"",47.4743,16.5791,47.948626,16.843159,47.896958,16.910778,47.896958,16.910778"
"Burgenland,""Neusiedl am See"",""Halbturn"",10708,7131,""Halbturn"",""7123"",47.4743,16.5791,47.948626,16.843159,47.87146,16.973877,47.87146,16.973877"
"Burgenland,""Neusiedl am See"",""Halbturn"",10708,7131,""Halbturn"",""7131"",47.4743,16.5791,47.948626,16.843159,47.87146,16.973877,47.87146,16.973877"
"Burgenland,""Neusiedl am See"",""Illmitz"",10709,7142,""Illmitz"",""7142"",47.4743,16.5791,47.948626,16.843159,47.761879,16.800319,47.761879,16.800319"
"Burgenland,""Neusiedl am See"",""Jois"",10710,7093,""Jois"",""7093"",47.4743,16.5791,47.948626,16.843159,47.960865,16.797062,47.960865,16.797062"
"Burgenland,""Neusiedl am See"",""Kittsee"",10711,2421,""Kittsee"",""2421"",47.4743,16.5791,47.948626,16.843159,48.091325,17.065945,48.091325,17.065945"
"Burgenland,""Neusiedl am See"",""Mönchhof"",10712,7123,""Mönchhof"",""7123"",47.4743,16.5791,47.948626,16.843159,47.884479,16.941632,47.884479,16.941632"
"Burgenland,""Neusiedl am See"",""Neusiedl am See"",10713,7100,""Neusiedl am See"",""7100"",47.4743,16.5791,47.948626,16.843159,47.948626,16.843159,47.948626,16.843159"
"Burgenland,""Neusiedl am See"",""Nickelsdorf"",10714,2425,""Nickelsdorf"",""2425"",47.4743,16.5791,47.948626,16.843159,47.940432,17.068845,47.940432,17.068845"
"Burgenland,""Neusiedl am See"",""Pama"",10715,2422,""Pama"",""2422"",47.4743,16.5791,47.948626,16.843159,48.048478,17.033567,48.048478,17.033567"
"Burgenland,""Neusiedl am See"",""Pama"",10715,2422,""Bijelo Selo"",""2422"",47.4743,16.5791,47.948626,16.843159,48.048478,17.033567,48.048478,17.033567"
"Burgenland,""Neusiedl am See"",""Pamhagen"",10716,7152,""Pamhagen"",""7152"",47.4743,16.5791,47.948626,16.843159,47.699782,16.906005,47.699782,16.906005"
"Burgenland,""Neusiedl am See"",""Parndorf"",10717,7111,""Parndorf"",""2471"",47.4743,16.5791,47.948626,16.843159,48.000112,16.860516,48.000112,16.860516"
"Burgenland,""Neusiedl am See"",""Parndorf"",10717,7111,""Parndorf"",""7111"",47.4743,16.5791,47.948626,16.843159,48.000112,16.860516,48.000112,16.860516"
"Burgenland,""Neusiedl am See"",""Parndorf"",10717,7111,""Pandrof"",""2471"",47.4743,16.5791,47.948626,16.843159,48.000112,16.860516,48.000112,16.860516"
"Burgenland,""Neusiedl am See"",""Parndorf"",10717,7111,""Pandrof"",""7111"",47.4743,16.5791,47.948626,16.843159,48.000112,16.860516,48.000112,16.860516"
"Burgenland,""Neusiedl am See"",""Podersdorf am See"",10718,7141,""Podersdorf am See"",""7141"",47.4743,16.5791,47.948626,16.843159,47.854374,16.837091,47.854374,16.837091"
"Burgenland,""Neusiedl am See"",""Sankt Andrä am Zicksee"",10719,7161,""Sankt Andrä am Zicksee"",""7161"",47.4743,16.5791,47.948626,16.843159,47.78406,16.941829,47.78406,16.941829"
"Burgenland,""Neusiedl am See"",""Tadten"",10720,7162,""Tadten"",""7162"",47.4743,16.5791,47.948626,16.843159,47.765118,16.984748,47.765118,16.984748"
"Burgenland,""Neusiedl am See"",""Wallern im Burgenland"",10721,7151,""Wallern im Burgenland"",""7151"",47.4743,16.5791,47.948626,16.843159,47.725376,16.935855,47.725376,16.935855"
"Burgenland,""Neusiedl am See"",""Weiden am See"",10722,7121,""Weiden am See"",""7100"",47.4743,16.5791,47.948626,16.843159,47.926656,16.86765,47.926656,16.86765"
"Burgenland,""Neusiedl am See"",""Weiden am See"",10722,7121,""Weiden am See"",""7121"",47.4743,16.5791,47.948626,16.843159,47.926656,16.86765,47.926656,16.86765"
"Burgenland,""Neusiedl am See"",""Winden am See"",10723,7092,""Winden am See"",""7092"",47.4743,16.5791,47.948626,16.843159,47.952249,16.75256,47.952249,16.75256"
"Burgenland,""Neusiedl am See"",""Zurndorf"",10724,2424,""Zurndorf"",""2424"",47.4743,16.5791,47.948626,16.843159,47.983154,17.002987,47.983154,17.002987"
"Burgenland,""Neusiedl am See"",""Neudorf"",10725,2475,""Neudorf"",""2475"",47.4743,16.5791,47.948626,16.843159,48.015179,16.929893,NA,NA"
"Burgenland,""Neusiedl am See"",""Neudorf"",10725,2475,""Novo Selo"",""2475"",47.4743,16.5791,47.948626,16.843159,48.015179,16.929893,NA,NA"
"Burgenland,""Neusiedl am See"",""Potzneusiedl"",10726,2473,""Potzneusiedl"",""2473"",47.4743,16.5791,47.948626,16.843159,48.044866,16.94811,48.044866,16.94811"
"Burgenland,""Neusiedl am See"",""Edelstal"",10727,2413,""Edelstal"",""2413"",47.4743,16.5791,47.948626,16.843159,48.098423,16.989988,48.098423,16.989988"
"Burgenland,""Oberpullendorf"",""Deutschkreutz"",10801,7301,""Deutschkreutz"",""7301"",47.4743,16.5791,47.50313,16.504608,47.600564,16.62484,47.600564,16.62484"
"Burgenland,""Oberpullendorf"",""Deutschkreutz"",10801,7301,""Girm"",""7301"",47.4743,16.5791,47.50313,16.504608,47.600564,16.62484,47.599672,16.607071"
"Burgenland,""Oberpullendorf"",""Draßmarkt"",10802,7372,""Draßmarkt"",""7372"",47.4743,16.5791,47.50313,16.504608,47.511509,16.400856,47.511509,16.400856"
"Burgenland,""Oberpullendorf"",""Draßmarkt"",10802,7372,""Karl"",""7372"",47.4743,16.5791,47.50313,16.504608,47.511509,16.400856,47.508844,16.346792"
"Burgenland,""Oberpullendorf"",""Draßmarkt"",10802,7372,""Oberrabnitz"",""7371"",47.4743,16.5791,47.50313,16.504608,47.511509,16.400856,47.493316,16.354375"
"Burgenland,""Oberpullendorf"",""Draßmarkt"",10802,7372,""Oberrabnitz"",""7372"",47.4743,16.5791,47.50313,16.504608,47.511509,16.400856,47.493316,16.354375"
"Burgenland,""Oberpullendorf"",""Frankenau-Unterpullendorf"",10803,7361,""Frankenau"",""7361"",47.4743,16.5791,47.50313,16.504608,47.473191,16.541648,47.44964,16.604574"
"Burgenland,""Oberpullendorf"",""Frankenau-Unterpullendorf"",10803,7361,""Frakanava"",""7361"",47.4743,16.5791,47.50313,16.504608,47.473191,16.541648,47.44964,16.604574"
"Burgenland,""Oberpullendorf"",""Frankenau-Unterpullendorf"",10803,7361,""Großmutschen"",""7452"",47.4743,16.5791,47.50313,16.504608,47.473191,16.541648,47.466984,16.580618"
"Burgenland,""Oberpullendorf"",""Frankenau-Unterpullendorf"",10803,7361,""Mucindrof"",""7452"",47.4743,16.5791,47.50313,16.504608,47.473191,16.541648,47.466984,16.580618"
"Burgenland,""Oberpullendorf"",""Frankenau-Unterpullendorf"",10803,7361,""Kleinmutschen"",""7452"",47.4743,16.5791,47.50313,16.504608,47.473191,16.541648,47.463819,16.572412"
"Burgenland,""Oberpullendorf"",""Frankenau-Unterpullendorf"",10803,7361,""Pervane"",""7452"",47.4743,16.5791,47.50313,16.504608,47.473191,16.541648,47.463819,16.572412"
"Burgenland,""Oberpullendorf"",""Frankenau-Unterpullendorf"",10803,7361,""Unterpullendorf"",""7452"",47.4743,16.5791,47.50313,16.504608,47.473191,16.541648,47.473191,16.541648"
"Burgenland,""Oberpullendorf"",""Frankenau-Unterpullendorf"",10803,7361,""Dolnja Pulja"",""7452"",47.4743,16.5791,47.50313,16.504608,47.473191,16.541648,47.473191,16.541648"
"Burgenland,""Oberpullendorf"",""Großwarasdorf"",10804,7304,""Großwarasdorf"",""7304"",47.4743,16.5791,47.50313,16.504608,47.542124,16.551838,47.542124,16.551838"
"Burgenland,""Oberpullendorf"",""Großwarasdorf"",10804,7304,""Veliki Borištof"",""7304"",47.4743,16.5791,47.50313,16.504608,47.542124,16.551838,47.542124,16.551838"
"Burgenland,""Oberpullendorf"",""Großwarasdorf"",10804,7304,""Kleinwarasdorf"",""7304"",47.4743,16.5791,47.50313,16.504608,47.542124,16.551838,47.540743,16.584566"
"Burgenland,""Oberpullendorf"",""Großwarasdorf"",10804,7304,""Mali Borištof"",""7304"",47.4743,16.5791,47.50313,16.504608,47.542124,16.551838,47.540743,16.584566"
"Burgenland,""Oberpullendorf"",""Großwarasdorf"",10804,7304,""Langental"",""7304"",47.4743,16.5791,47.50313,16.504608,47.542124,16.551838,47.504179,16.543534"
"Burgenland,""Oberpullendorf"",""Großwarasdorf"",10804,7304,""Longitolj"",""7304"",47.4743,16.5791,47.50313,16.504608,47.542124,16.551838,47.504179,16.543534"
"Burgenland,""Oberpullendorf"",""Großwarasdorf"",10804,7304,""Nebersdorf"",""7304"",47.4743,16.5791,47.50313,16.504608,47.542124,16.551838,47.512802,16.570142"
"Burgenland,""Oberpullendorf"",""Großwarasdorf"",10804,7304,""Šuševo"",""7304"",47.4743,16.5791,47.50313,16.504608,47.542124,16.551838,47.512802,16.570142"
"Burgenland,""Oberpullendorf"",""Horitschon"",10805,7312,""Horitschon"",""7312"",47.4743,16.5791,47.50313,16.504608,47.588663,16.547559,47.588663,16.547559"
"Burgenland,""Oberpullendorf"",""Horitschon"",10805,7312,""Unterpetersdorf"",""7312"",47.4743,16.5791,47.50313,16.504608,47.588663,16.547559,47.590597,16.581355"
"Burgenland,""Oberpullendorf"",""Kaisersdorf"",10806,7342,""Kaisersdorf"",""7342"",47.4743,16.5791,47.50313,16.504608,47.534029,16.396336,47.534029,16.396336"
"Burgenland,""Oberpullendorf"",""Kaisersdorf"",10806,7342,""Kalištrof"",""7342"",47.4743,16.5791,47.50313,16.504608,47.534029,16.396336,47.534029,16.396336"
"Burgenland,""Oberpullendorf"",""Kobersdorf"",10807,7332,""Kobersdorf"",""7332"",47.4743,16.5791,47.50313,16.504608,47.595076,16.392326,47.595076,16.392326"
"Burgenland,""Oberpullendorf"",""Kobersdorf"",10807,7332,""Lindgraben"",""7341"",47.4743,16.5791,47.50313,16.504608,47.595076,16.392326,47.575558,16.398716"
"Burgenland,""Oberpullendorf"",""Kobersdorf"",10807,7332,""Oberpetersdorf"",""7332"",47.4743,16.5791,47.50313,16.504608,47.595076,16.392326,47.612242,16.378188"
"Burgenland,""Oberpullendorf"",""Lackenbach"",10808,7322,""Lackenbach"",""7322"",47.4743,16.5791,47.50313,16.504608,47.58886,16.465337,47.58886,16.465337"
"Burgenland,""Oberpullendorf"",""Lockenhaus"",10809,7442,""Glashütten bei Langeck im Burgenland"",""7442"",47.4743,16.5791,47.50313,16.504608,47.406826,16.417609,47.374515,16.383803"
"Burgenland,""Oberpullendorf"",""Lockenhaus"",10809,7442,""Hammerteich"",""7442"",47.4743,16.5791,47.50313,16.504608,47.406826,16.417609,47.409384,16.435576"
"Burgenland,""Oberpullendorf"",""Lockenhaus"",10809,7442,""Hochstraß"",""7442"",47.4743,16.5791,47.50313,16.504608,47.406826,16.417609,47.428805,16.401315"
"Burgenland,""Oberpullendorf"",""Lockenhaus"",10809,7442,""Langeck im Burgenland"",""7442"",47.4743,16.5791,47.50313,16.504608,47.406826,16.417609,47.402017,16.374275"
"Burgenland,""Oberpullendorf"",""Lockenhaus"",10809,7442,""Lockenhaus"",""7442"",47.4743,16.5791,47.50313,16.504608,47.406826,16.417609,47.406826,16.417609"
"Burgenland,""Oberpullendorf"",""Lutzmannsburg"",10810,7361,""Lutzmannsburg"",""7361"",47.4743,16.5791,47.50313,16.504608,47.463467,16.634174,47.463467,16.634174"
"Burgenland,""Oberpullendorf"",""Lutzmannsburg"",10810,7361,""Strebersdorf"",""7361"",47.4743,16.5791,47.50313,16.504608,47.463467,16.634174,47.456477,16.617202"
"Burgenland,""Oberpullendorf"",""Mannersdorf an der Rabnitz"",10811,7444,""Klostermarienberg"",""7444"",47.4743,16.5791,47.50313,16.504608,47.429502,16.528993,47.421967,16.563339"
"Burgenland,""Oberpullendorf"",""Mannersdorf an der Rabnitz"",10811,7444,""Liebing"",""7443"",47.4743,16.5791,47.50313,16.504608,47.429502,16.528993,47.41449,16.494093"
"Burgenland,""Oberpullendorf"",""Mannersdorf an der Rabnitz"",10811,7444,""Mannersdorf an der Rabnitz"",""7444"",47.4743,16.5791,47.50313,16.504608,47.429502,16.528993,47.429502,16.528993"
"Burgenland,""Oberpullendorf"",""Mannersdorf an der Rabnitz"",10811,7444,""Rattersdorf"",""7443"",47.4743,16.5791,47.50313,16.504608,47.429502,16.528993,47.407726,16.498174"
"Burgenland,""Oberpullendorf"",""Mannersdorf an der Rabnitz"",10811,7444,""Unterloisdorf"",""7444"",47.4743,16.5791,47.50313,16.504608,47.429502,16.528993,47.437379,16.53235"
"Burgenland,""Oberpullendorf"",""Markt Sankt Martin"",10812,7341,""Landsee"",""2812"",47.4743,16.5791,47.50313,16.504608,47.564313,16.427458,47.560471,16.335592"
"Burgenland,""Oberpullendorf"",""Markt Sankt Martin"",10812,7341,""Landsee"",""7341"",47.4743,16.5791,47.50313,16.504608,47.564313,16.427458,47.560471,16.335592"
"Burgenland,""Oberpullendorf"",""Markt Sankt Martin"",10812,7341,""Markt Sankt Martin"",""7341"",47.4743,16.5791,47.50313,16.504608,47.564313,16.427458,47.564313,16.427458"
"Burgenland,""Oberpullendorf"",""Markt Sankt Martin"",10812,7341,""Neudorf bei Landsee"",""7341"",47.4743,16.5791,47.50313,16.504608,47.564313,16.427458,47.560946,16.38265"
"Burgenland,""Oberpullendorf"",""Neckenmarkt"",10813,7311,""Haschendorf"",""7311"",47.4743,16.5791,47.50313,16.504608,47.597778,16.548463,47.597672,16.573134"
"Burgenland,""Oberpullendorf"",""Neckenmarkt"",10813,7311,""Neckenmarkt"",""7311"",47.4743,16.5791,47.50313,16.504608,47.597778,16.548463,47.597778,16.548463"
"Burgenland,""Oberpullendorf"",""Neutal"",10814,7343,""Neutal"",""7343"",47.4743,16.5791,47.50313,16.504608,47.546069,16.445087,47.546069,16.445087"
"Burgenland,""Oberpullendorf"",""Nikitsch"",10815,7302,""Kroatisch Geresdorf"",""7361"",47.4743,16.5791,47.50313,16.504608,47.536113,16.660253,47.494295,16.608492"
"Burgenland,""Oberpullendorf"",""Nikitsch"",10815,7302,""Gerištof"",""7361"",47.4743,16.5791,47.50313,16.504608,47.536113,16.660253,47.494295,16.608492"
"Burgenland,""Oberpullendorf"",""Nikitsch"",10815,7302,""Kroatisch Minihof"",""7302"",47.4743,16.5791,47.50313,16.504608,47.536113,16.660253,47.526994,16.645591"
"Burgenland,""Oberpullendorf"",""Nikitsch"",10815,7302,""Mjenovo"",""7302"",47.4743,16.5791,47.50313,16.504608,47.536113,16.660253,47.526994,16.645591"
"Burgenland,""Oberpullendorf"",""Nikitsch"",10815,7302,""Nikitsch"",""7302"",47.4743,16.5791,47.50313,16.504608,47.536113,16.660253,47.536113,16.660253"
"Burgenland,""Oberpullendorf"",""Nikitsch"",10815,7302,""Filež"",""7302"",47.4743,16.5791,47.50313,16.504608,47.536113,16.660253,47.536113,16.660253"
"Burgenland,""Oberpullendorf"",""Oberpullendorf"",10816,7350,""Mitterpullendorf"",""7304"",47.4743,16.5791,47.50313,16.504608,47.50313,16.504608,47.494809,16.517065"
"Burgenland,""Oberpullendorf"",""Oberpullendorf"",10816,7350,""Mitterpullendorf"",""7350"",47.4743,16.5791,47.50313,16.504608,47.50313,16.504608,47.494809,16.517065"
"Burgenland,""Oberpullendorf"",""Oberpullendorf"",10816,7350,""Oberpullendorf"",""7350"",47.4743,16.5791,47.50313,16.504608,47.50313,16.504608,47.50313,16.504608"
"Burgenland,""Oberpullendorf"",""Oberpullendorf"",10816,7350,""Felsöpulya"",""7350"",47.4743,16.5791,47.50313,16.504608,47.50313,16.504608,47.50313,16.504608"
"Burgenland,""Oberpullendorf"",""Pilgersdorf"",10817,7441,""Bubendorf im Burgenland"",""7441"",47.4743,16.5791,47.50313,16.504608,47.440067,16.350264,47.42743,16.347966"
"Burgenland,""Oberpullendorf"",""Pilgersdorf"",10817,7441,""Deutsch Gerisdorf"",""7441"",47.4743,16.5791,47.50313,16.504608,47.440067,16.350264,47.41316,16.362425"
"Burgenland,""Oberpullendorf"",""Pilgersdorf"",10817,7441,""Kogl im Burgenland"",""7441"",47.4743,16.5791,47.50313,16.504608,47.440067,16.350264,47.445156,16.298667"
"Burgenland,""Oberpullendorf"",""Pilgersdorf"",10817,7441,""Lebenbrunn"",""7441"",47.4743,16.5791,47.50313,16.504608,47.440067,16.350264,47.462646,16.301499"
"Burgenland,""Oberpullendorf"",""Pilgersdorf"",10817,7441,""Pilgersdorf"",""7441"",47.4743,16.5791,47.50313,16.504608,47.440067,16.350264,47.440067,16.350264"
"Burgenland,""Oberpullendorf"",""Pilgersdorf"",10817,7441,""Salmannsdorf"",""7441"",47.4743,16.5791,47.50313,16.504608,47.440067,16.350264,47.409256,16.323165"
"Burgenland,""Oberpullendorf"",""Pilgersdorf"",10817,7441,""Steinbach im Burgenland"",""7441"",47.4743,16.5791,47.50313,16.504608,47.440067,16.350264,47.473661,16.313878"
"Burgenland,""Oberpullendorf"",""Piringsdorf"",10818,7371,""Piringsdorf"",""7371"",47.4743,16.5791,47.50313,16.504608,47.446396,16.413858,47.446396,16.413858"
